1641.33	0.353486
1640.33	0.379588
1639.33	0.404442
1638.32	0.427272
1637.32	0.447527
1636.32	0.465014
1635.32	0.47995
1634.32	0.492979
1633.31	0.505105
1632.31	0.517567
1631.31	0.531636
1630.31	0.548409
1629.31	0.56858
1628.3	0.592276
1627.3	0.618964
1626.3	0.647445
1625.3	0.675996
1624.3	0.702576
1623.29	0.725154
1622.29	0.742113
1621.29	0.752651
1620.29	0.757039
1619.29	0.756621
1618.28	0.753557
1617.28	0.750455
1616.28	0.749976
1615.28	0.754485
1614.28	0.765708
1613.27	0.784445
1612.27	0.810309
1611.27	0.841575
1610.27	0.875188
1609.27	0.907036
1608.26	0.932543
1607.26	0.947587
1606.26	0.949447
1605.26	0.937461
1604.26	0.913107
1603.25	0.87946
1602.25	0.84035
1601.25	0.799506
1600.25	0.760016
1599.25	0.724103
1598.24	0.693144
1597.24	0.667813
1596.24	0.648278
1595.24	0.634348
1594.24	0.625611
1593.23	0.621516
1592.23	0.621434
1591.23	0.624683
1590.23	0.630561
1589.23	0.638367
1588.22	0.647439
1587.22	0.657196
1586.22	0.667186
1585.22	0.677116
1584.22	0.686855
1583.21	0.696402
1582.21	0.705825
1581.21	0.715189
1580.21	0.724504
1579.21	0.733685
1578.2	0.742551
1577.2	0.750862
1576.2	0.758377
1575.2	0.764939
1574.2	0.770571
1573.2	0.775524
1572.19	0.780282
1571.19	0.785469
1570.19	0.791725
1569.19	0.799568
1568.19	0.809294
1567.18	0.820919
1566.18	0.834177
1565.18	0.848552
1564.18	0.86334
1563.18	0.877744
1562.17	0.890976
1561.17	0.902357
1560.17	0.911417
1559.17	0.917959
1558.17	0.922092
1557.16	0.924228
1556.16	0.925031
1555.16	0.925345
1554.16	0.926085
1553.16	0.928127
1552.15	0.932188
1551.15	0.938722
1550.15	0.947834
1549.15	0.959216
1548.15	0.97213
1547.14	0.985418
1546.14	0.997585
1545.14	1.00692
1544.14	1.01173
1543.14	1.0105
1542.13	1.00221
1541.13	0.986434
1540.13	0.963366
1539.13	0.93377
1538.13	0.89879
1537.12	0.859785
1536.12	0.818145
1535.12	0.775189
1534.12	0.732093
1533.12	0.689847
1532.11	0.649239
1531.11	0.610863
1530.11	0.575099
1529.11	0.542144
1528.11	0.512022
1527.1	0.48461
1526.1	0.459669
1525.1	0.436882
1524.1	0.415872
1523.1	0.396249
1522.09	0.377632
1521.09	0.359673
1520.09	0.342084
1519.09	0.324638
1518.09	0.307179
1517.08	0.289625
1516.08	0.27196
1515.08	0.254226
1514.08	0.236516
1513.08	0.218954
1512.07	0.201686
1511.07	0.184867
1510.07	0.16865
1509.07	0.153176
1508.07	0.13857
1507.06	0.124928
1506.06	0.112324
1505.06	0.1008
1504.06	0.0903727
1503.06	0.081034
1502.05	0.0727561
1501.05	0.0654905
1500.05	0.059176
1499.05	0.0537417
1498.05	0.0491113
1497.05	0.0452057
1496.04	0.0419482
1495.04	0.0392639
1494.04	0.0370838
1493.04	0.0353457
1492.04	0.0339947
1491.03	0.0329842
1490.03	0.0322756
1489.03	0.0318383
1488.03	0.0316489
1487.03	0.0316913
1486.02	0.0319555
1485.02	0.0324373
1484.02	0.0331372
1483.02	0.0340601
1482.02	0.0352142
1481.01	0.0366104
1480.01	0.0382619
1479.01	0.0401836
1478.01	0.0423902
1477.01	0.0448975
1476	0.0477204
1475	0.0508728
1474	0.0543667
1473	0.0582121
1472	0.0624147
1470.99	0.0669777
1469.99	0.0719
1468.99	0.0771751
1467.99	0.0827919
1466.99	0.0887341
1465.98	0.0949771
1464.98	0.101493
1463.98	0.108245
1462.98	0.115194
1461.98	0.122292
1460.97	0.129485
1459.97	0.136716
1458.97	0.143923
1457.97	0.151041
1456.97	0.158001
1455.96	0.164734
1454.96	0.171171
1453.96	0.177243
1452.96	0.182885
1451.96	0.188036
1450.95	0.192641
1449.95	0.196653
1448.95	0.200037
1447.95	0.202769
1446.95	0.204848
1445.94	0.20629
1444.94	0.207144
1443.94	0.207489
1442.94	0.207445
1441.94	0.207175
1440.93	0.206887
1439.93	0.206828
1438.93	0.207273
1437.93	0.208504
1436.93	0.21078
1435.92	0.2143
1434.92	0.219159
1433.92	0.225313
1432.92	0.232543
1431.92	0.24045
1430.91	0.248455
1429.91	0.255849
1428.91	0.261849
1427.91	0.265684
1426.91	0.266691
1425.9	0.264417
1424.9	0.258698
1423.9	0.249701
1422.9	0.237905
1421.9	0.224035
1420.9	0.208971
1419.89	0.193642
1418.89	0.178949
1417.89	0.16568
1416.89	0.154468
1415.89	0.145767
1414.88	0.139855
1413.88	0.136856
1412.88	0.136771
1411.88	0.139517
1410.88	0.14496
1409.87	0.152944
1408.87	0.163309
1407.87	0.175893
1406.87	0.190535
1405.87	0.207063
1404.86	0.225271
1403.86	0.2449
1402.86	0.265608
1401.86	0.286926
1400.86	0.308244
1399.85	0.328782
1398.85	0.347603
1397.85	0.363665
1396.85	0.37594
1395.85	0.383562
1394.84	0.386004
1393.84	0.383194
1392.84	0.375535
1391.84	0.363823
1390.84	0.349096
1389.83	0.332474
1388.83	0.315017
1387.83	0.297663
1386.83	0.281192
1385.83	0.266242
1384.82	0.253326
1383.82	0.242861
1382.82	0.235183
1381.82	0.230559
1380.82	0.229191
1379.81	0.231216
1378.81	0.23669
1377.81	0.24558
1376.81	0.257751
1375.81	0.27295
1374.8	0.290789
1373.8	0.310734
1372.8	0.332083
1371.8	0.353947
1370.8	0.375252
1369.79	0.394757
1368.79	0.411135
1367.79	0.423139
1366.79	0.429828
1365.79	0.430784
1364.78	0.426228
1363.78	0.416952
1362.78	0.404118
1361.78	0.38903
1360.78	0.372934
1359.77	0.356929
1358.77	0.341909
1357.77	0.328576
1356.77	0.317446
1355.77	0.308871
1354.76	0.303053
1353.76	0.300055
1352.76	0.299816
1351.76	0.30216
1350.76	0.306812
1349.75	0.313402
1348.75	0.321477
1347.75	0.330514
1346.75	0.339929
1345.75	0.349102
1344.75	0.3574
1343.74	0.364219
1342.74	0.369021
1341.74	0.371383
1340.74	0.371035
1339.74	0.367885
1338.73	0.362017
1337.73	0.353681
1336.73	0.343254
1335.73	0.331197
1334.73	0.318007
1333.72	0.30418
1332.72	0.290181
1331.72	0.276425
1330.72	0.263273
1329.72	0.25103
1328.71	0.239947
1327.71	0.23023
1326.71	0.222045
1325.71	0.215519
1324.71	0.210741
1323.7	0.207759
1322.7	0.206573
1321.7	0.207132
1320.7	0.209329
1319.7	0.212989
1318.69	0.21787
1317.69	0.223662
1316.69	0.229982
1315.69	0.236384
1314.69	0.242363
1313.68	0.247376
1312.68	0.250872
1311.68	0.252352
1310.68	0.251433
1309.68	0.247916
1308.67	0.241823
1307.67	0.233388
1306.67	0.223008
1305.67	0.211166
1304.67	0.198375
1303.66	0.185122
1302.66	0.171848
1301.66	0.158935
1300.66	0.146693
1299.66	0.135363
1298.65	0.125118
1297.65	0.116067
1296.65	0.108261
1295.65	0.101704
1294.65	0.0963629
1293.64	0.0921737
1292.64	0.0890585
1291.64	0.0869314
1290.64	0.0857077
1289.64	0.08531
1288.63	0.0856717
1287.63	0.0867406
1286.63	0.0884794
1285.63	0.090866
1284.63	0.0938926
1283.62	0.097563
1282.62	0.101893
1281.62	0.106906
1280.62	0.112633
1279.62	0.119112
1278.61	0.126381
1277.61	0.13448
1276.61	0.143452
1275.61	0.153336
1274.61	0.164171
1273.6	0.175988
1272.6	0.188819
1271.6	0.202681
1270.6	0.217588
1269.6	0.233546
1268.6	0.250547
1267.59	0.268575
1266.59	0.287602
1265.59	0.307577
1264.59	0.328446
1263.59	0.350134
1262.58	0.372549
1261.58	0.395584
1260.58	0.419113
1259.58	0.442986
1258.58	0.467039
1257.57	0.491086
1256.57	0.51492
1255.57	0.538314
1254.57	0.561021
1253.57	0.58277
1252.56	0.603284
1251.56	0.622271
1250.56	0.639437
1249.56	0.654494
1248.56	0.667165
1247.55	0.677211
1246.55	0.684427
1245.55	0.688669
1244.55	0.689851
1243.55	0.687964
1242.54	0.683073
1241.54	0.675318
1240.54	0.664909
1239.54	0.65212
1238.54	0.637278
1237.53	0.620753
1236.53	0.60295
1235.53	0.584292
1234.53	0.565216
1233.53	0.546158
1232.52	0.527547
1231.52	0.509783
1230.52	0.493237
1229.52	0.478222
1228.52	0.464982
1227.51	0.453677
1226.51	0.444366
1225.51	0.436997
1224.51	0.4314
1223.51	0.427288
1222.5	0.424266
1221.5	0.421849
1220.5	0.419491
1219.5	0.41661
1218.5	0.412639
1217.49	0.407054
1216.49	0.399417
1215.49	0.389409
1214.49	0.376852
1213.49	0.36172
1212.48	0.344149
1211.48	0.32441
1210.48	0.3029
1209.48	0.280103
1208.48	0.256559
1207.47	0.23282
1206.47	0.209426
1205.47	0.186859
1204.47	0.165527
1203.47	0.14575
1202.46	0.127746
1201.46	0.111638
1200.46	0.0974656
1199.46	0.085184
